Loan Amount,Funded Amount,Funded Amount Investor,Term,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
8587,32903,20339.59939,58,8.858544300000002,3,18,1,35905.90701,0,1,20.10177952,0,0,13,0,4878,53.09418579,8,0,1622.952262,0.067794914,6.195541262000001,0.1209779,0,0,125,23,91972,29864,0
11137,11872,15381.52963,59,9.954401322999999,0,13,0,68501.13775,1,0,37.600235299999994,0,1,11,0,14860,49.06049461,18,1,3142.717569,0.032019951,2.4637533169999997,0.877252898,0,0,27,35,30105,30977,0
31933,32787,5083.979358,58,10.98308997,1,10,1,80183.49102999999,0,2,7.719723306000001,0,0,13,0,10604,95.6166923,24,1,2613.629695,0.044230674000000005,3.180952187,1.229076345,0,0,98,31,192361,20016,0
26994,31876,10684.42164,59,13.14573452,1,7,1,81138.32155,2,1,31.261314799999997,0,0,15,0,430,47.41071444,19,0,726.5735176,0.007799989,6.418795714,0.26304969699999997,0,0,53,40,97240,29308,0
19950,20589,7838.891633,59,16.76707253,0,10,1,75592.60852000001,2,1,16.38767746,0,0,14,1,1996,71.33560775,11,1,337.1485518,0.012416182,0.306551252,1.2084270609999999,0,0,89,24,133381,9491,0
4985,13367,12049.81137,59,5.467595072000001,1,8,0,98727.34156,1,1,23.90296523,0,0,17,0,5817,37.48522709,18,1,778.5773545,0.002992179,7.326326321,0.7978002890000001,0,0,81,28,295605,17301,0
5111,32344,5671.773172,58,10.06964298,0,22,0,58113.37735,2,2,18.57368637,0,0,9,0,4046,95.54362883,8,0,2852.077148,0.08649076300000001,4.931748265,0.873225065,0,0,132,59,29014,6675,0
24968,11934,12453.62897,58,13.45751014,3,1,0,68021.82323,1,3,30.97390333,0,1,16,0,18558,56.09668177,25,0,1378.166496,0.07569727,3.1861889910000003,0.846015893,0,0,58,32,73033,5260,0
16602,19924,7795.948512999999,58,7.410867435,3,0,1,42861.01459,2,10,37.46361445,1,0,12,1,5833,68.01411244,19,1,3051.141352,0.04797041,5.645319245,0.6977616729999999,0,0,20,30,41146,24556,0
3082,11422,13446.495930000001,59,9.407134815,5,26,2,107217.689,2,2,32.74945084,0,0,8,0,1493,92.6678696,8,0,3051.0352350000003,0.00110477,265.6752308,0.755384904,0,0,10,37,164844,6454,0
11443,26182,28899.5031,59,12.63624502,3,5,0,135059.3395,0,3,31.8922985,0,1,8,0,6622,58.67765258,15,1,707.4355863,0.048596626,0.068520068,0.919940868,0,0,115,25,158225,41705,1
21529,6917,10303.67511,58,12.35491658,0,8,1,49536.39193,1,2,9.794499529,0,0,12,0,4132,46.08277176,25,0,3216.933521,0.004507415,7.286699344,1.2241582659999999,0,0,119,373,157222,28436,0
31767,8310,15731.04055,59,11.72546463,1,25,1,86522.14977999999,2,6,10.18936141,0,0,20,0,25712,64.6425965,15,0,762.5261993,0.045152356,810.6206522000001,0.22968029999999998,0,0,87,57,126096,30515,0
6670,7553,16942.869,36,9.44762059,1,6,1,51148.107,1,1,22.13077817,0,0,13,0,396,42.89358060000001,29,1,251.6576305,0.013374213999999999,1.671027321,0.740935386,0,0,76,16,20427,3043,0
18925,3915,6515.190197,58,15.58169008,2,1,1,36421.85583,1,1,23.55745978,2,0,21,0,4505,47.02200265,26,0,1099.496956,0.004005663,0.835987343,0.601126929,0,0,58,51,13004,8977,0
20190,11415,13346.62308,58,15.77216885,5,9,1,123355.9501,0,2,22.58769901,0,0,12,0,6662,93.48055575,36,1,2177.682915,0.050951424,2.813628375,0.8321173190000001,0,0,93,49,238852,6601,1
2798,20662,8739.754477,58,15.36662411,3,2,2,134614.5146,0,0,26.60125066,0,0,23,0,4503,40.42488989,21,1,3487.328779,0.022608983,6.20364661,1.122918736,0,0,68,49,92154,7210,0
19492,13002,9834.704647,59,7.199747884,1,28,1,43090.04074,1,1,26.69314254,0,0,13,1,8622,77.19491029,34,0,1423.628338,0.053684036,5.268269762,0.9106776409999999,0,0,13,26,215003,62909,0
23422,16895,22387.82474,59,9.850338805,3,2,1,89793.52967999999,1,2,27.94652386,0,0,29,0,14463,46.62655665,18,1,976.3230917999999,28.237555,1.6659848640000001,1.269260195,0,0,123,47,64229,6155,0
28179,6260,21993.30532,59,10.32379194,5,5,0,124131.6871,2,2,22.13043501,1,0,19,0,5997,55.80783675,15,0,1041.76477,0.06838248200000001,5.5631112929999995,0.232891209,0,0,76,42,192332,4703,0
27320,21439,12875.62808,58,11.57719717,3,12,0,67910.72101000001,1,2,18.22497865,0,0,8,0,3350,19.01588996,27,0,682.9594921,0.112080098,5.442480198999999,0.337629833,0,0,72,12,107939,28179,0
13236,10502,13850.80026,36,16.5534138,1,14,2,78573.70602,1,1,17.83582461,0,0,14,0,17331,67.2056287,18,1,2039.8991839999999,0.08147267,0.315076692,1.7230767180000002,0,0,128,36,99616,24334,0
13316,25409,10383.716409999999,58,19.72495873,0,31,1,50296.75078,2,2,15.88379953,0,0,11,0,2581,55.41883225,23,1,1436.023926,0.056362221,1.3103484509999999,0.024649117,0,0,100,49,63455,61538,0
29418,13048,13528.763780000001,59,8.118254943,0,22,0,72470.0748,0,6,37.41345663,0,0,13,0,4270,14.58964705,18,0,2227.796343,0.074029708,6.671550746,0.668777373,0,0,111,24,72660,37681,0
26070,12214,13653.82413,59,10.45927891,1,7,0,137608.322,1,16,20.76305981,0,0,8,0,4503,40.52713608,22,1,1637.21934,0.051463842,5.044391822,0.89523051,0,0,105,39,125989,15140,0
2458,22227,8647.673429999999,58,10.12799823,0,3,0,23980.65536,2,2,16.84551662,1,2,14,0,282,80.56969406,20,0,1258.775024,0.048554162000000005,5.833121147000001,0.330248282,0,0,56,38,9428,18263,0
9326,17555,32353.51738,59,17.42463024,0,10,0,79624.05842999999,0,0,25.8931669,0,0,10,0,6231,18.52921866,35,1,1406.282236,0.002042774,5.399438762999999,0.47681322200000004,0,0,10,42,49477,14606,0
9955,11701,15561.96086,59,9.945420509,0,8,0,38563.673539999996,1,2,35.81935132,1,0,10,0,4123,45.485183,25,0,1410.3039039999999,0.101375455,4.382111157,0.16248294,0,0,8,18,48086,23738,0
13762,6464,13416.951009999999,58,11.84719508,1,5,1,75240.50084,1,1,22.28586553,0,0,24,0,25545,53.61235304,19,1,795.3254582000001,0.056426754,4.567029995,1.448427572,0,0,38,17,154763,4881,0
12171,10410,10346.61799,59,10.61576755,5,11,0,72723.48663,2,2,8.565019525,0,0,23,0,19009,27.97946341,11,1,979.279369,31.19133739,1.277469812,0.732284745,0,0,91,50,518902,1466,0
20202,6538,8517.537790999999,59,12.12215385,1,28,2,43662.58128,2,2,11.61616733,0,0,20,0,7019,9.671262105,22,1,1441.837575,0.015321302,6.9813012389999995,1.18127201,0,0,22,33,33731,12341,0
16395,8656,6190.781988000001,58,12.44976024,0,20,0,34281.77712,2,1,29.57356313,0,0,12,0,17721,98.96182091,30,1,376.2241603,0.041000365,5.795931707,0.862540768,0,0,52,5,10355,30268,0
14081,5793,6423.324487,59,5.736336356,1,22,1,61880.86807999999,1,1,21.85209468,0,0,13,0,3713,28.89327855,14,1,3455.4319619999997,0.026037083,3.410899078,0.781188111,0,0,129,1638,66662,4317,0
15499,9220,12802.23394,58,8.580462812999999,1,1,0,55228.00154,1,1,19.52620584,0,0,25,0,9556,37.47416087,21,1,1023.626593,0.079157046,9.60450703,1.068486161,0,0,37,23,39992,24787,0
10354,25353,12663.212959999999,58,11.38009966,0,11,1,32005.51789,0,2,23.21025607,1,0,14,0,1912,47.89306335,21,0,2062.009669,0.010506241000000001,3.7533611380000003,0.798432647,0,0,74,13,143908,14985,0
13073,21635,17662.21768,59,12.80157558,0,16,0,56079.1886,1,1,30.76744601,0,0,12,0,1054,41.37926415,16,0,468.4698462,0.08219426099999999,0.8429338140000001,0.13732207800000001,0,0,9,30,74098,12074,0
17697,16488,11259.57682,58,8.249560399,1,33,0,68206.93775,1,1,21.65139292,0,0,15,0,6430,48.24394324,11,1,773.4066554999999,0.056927554000000005,4.332517493,0.377142951,0,0,40,25,211312,27863,0
19239,12961,13973.6577,59,12.09037917,1,14,1,86684.58643,2,1,33.77795445,0,0,13,0,5688,93.09998753,33,1,4539.214833,0.046123805999999996,0.828729646,0.8339514659999999,0,0,146,8,24499,54673,0
16174,33835,7817.1064670000005,58,11.75254186,0,18,0,47215.38281,0,1,16.94784876,0,0,16,0,406,71.3880546,5,0,1181.052914,0.06665673700000001,3.00652832,1.050142479,0,0,42,33,345710,18991,1
14640,11118,24835.141330000002,59,6.519236068,1,9,1,77574.3841,1,2,35.65503176,0,0,13,0,21075,69.61346029,16,0,2065.297368,0.053752928,2.11292996,0.20181276,0,0,89,22,269812,10828,0
12018,13993,23788.08516,59,10.35930447,1,6,0,66239.76737,1,2,10.80126399,0,0,11,0,5016,44.82115482,20,1,750.5319114,0.08454031099999999,0.241533849,0.471307166,0,0,17,7,202275,62270,1
7439,12939,11884.41648,58,13.955966,0,18,1,117028.7903,0,1,33.32213667,1,0,8,0,5306,76.73578371,18,0,2516.889278,0.014666998999999998,3.06563464,0.9505589870000001,0,0,44,26,204761,19775,0
30247,23430,10811.56657,58,9.193106301,1,14,0,66459.50831,0,2,18.43520912,0,0,31,0,3359,57.83569201,27,0,323.5701667,0.033279663,7.088886369,1.1798478490000002,0,0,85,36,244328,11239,1
17676,11533,5366.918745,59,16.37881813,0,11,0,105384.1625,2,2,13.85686515,0,0,10,0,1514,62.84473335,27,0,12796.58057,0.091581181,5.3159025280000005,0.31738065,0,0,67,15,291465,20882,0
10858,10367,11176.37035,58,6.114984051,2,22,0,56257.36187000001,0,1,13.54961946,2,0,11,0,16291,96.89683361,14,0,1923.3107949999999,0.07341183,4.490035617,0.89574967,0,0,65,48,171227,2149,0
21392,9481,5661.009083,59,11.41662988,1,15,1,53325.29479,1,1,15.35919606,0,0,20,0,1330,32.90841029,24,1,1412.217418,0.044648927000000005,0.63726864,0.5404151,0,0,37,14,430894,50584,0
21581,8257,8883.359244,59,16.85209791,5,0,1,77554.92603,0,2,10.88605603,0,0,16,0,3276,86.64754349,17,0,2437.957715,0.06112874,3.558084013,1.355268785,1,0,11,2778,60195,25808,1
30393,13424,12527.28932,59,10.22636683,1,7,0,73448.07791,2,2,15.950337900000001,3,0,12,0,10664,85.2992001,14,0,2181.746251,0.047221278,1.889117978,1.4111189880000001,0,0,55,17,79741,26795,0
33072,15057,16244.05907,59,8.116167825,5,10,0,86416.03977999999,1,6,19.38991994,0,0,10,0,5572,54.81379689,16,0,527.707453,0.066397187,2.059576285,0.808836662,0,0,68,43,222884,30113,0
10685,32914,13303.89998,59,10.08642883,0,28,0,61395.8599,2,2,27.14730995,1,0,10,0,3014,85.7112812,25,0,1696.99209,0.031112585,2.658310506,0.256706437,0,0,13,31,319513,18546,0
15069,10381,12123.83307,59,11.01168182,3,7,1,146441.1175,2,2,16.78206489,0,0,21,0,1336,48.23554373,27,1,576.7841437000001,0.082167223,4.890819969,1.064119084,0,0,80,31,43445,45720,0
20111,6583,3875.774163,58,9.496565524,0,10,0,98209.92597000001,0,1,19.40643836,0,0,11,0,317,48.81242557,14,0,100.65356729999999,0.060575791,3.566720343,0.7851803690000001,0,0,62,35,207469,14766,0
8958,22434,20829.53585,59,16.31394742,3,33,0,36654.0939,1,10,29.18592128,0,2,15,0,11888,34.59256057,21,1,651.5529881,0.025495732000000004,2012.5947190000002,0.343623964,0,0,57,40,65509,1118,0
18989,4747,4172.887864,59,11.32321614,1,0,1,31740.28607,1,1,26.43554816,0,0,12,0,1643,23.72402584,18,1,5208.495889,0.08017272,5.818721595,0.7507595890000001,0,0,103,40,45225,31798,0
18533,8040,5613.485514,59,7.5517886789999995,1,13,1,51143.800460000006,1,2,37.212399700000006,0,2,11,0,4516,51.29641099,19,1,100.3515617,0.062703707,0.8809474159999999,1.375695638,0,0,16,35,34633,12542,0
28767,8192,12340.71894,58,15.00615356,6,22,0,82988.34071,0,0,37.00660973,0,0,11,0,10070,58.8965235,14,0,279.05753050000004,0.046062902,0.021858336000000003,0.680535916,0,0,115,22,31232,3912,0
13012,8917,8448.081962999999,58,20.39171935,1,19,1,58783.243429999995,1,1,16.61047459,1,0,12,0,12193,54.24180044,13,1,61.89224437,0.047584584000000006,2.105298762,0.512945474,0,0,7,40,35090,17403,0
4649,17641,12025.9991,58,10.79685536,6,0,0,24500.74039,2,2,23.77683598,0,0,14,0,2627,35.87119393,23,0,3670.2101090000006,0.047982149,5.078357209,1.320388156,0,0,46,29,104269,10193,0
29499,11205,7812.24141,59,9.566522446,0,10,0,188951.2979,1,9,27.75600854,0,0,26,0,7422,86.53577646,5,0,8194.542229,0.023657155,5.526554882,0.851309841,0,0,27,44,19777,19578,0
24081,16949,12969.27835,59,10.14414705,0,16,0,55654.77472,1,2,37.71851568,0,0,18,1,11096,29.95741681,9,0,1403.5633810000002,0.003369465,0.7842515529999999,1.131430809,0,0,70,33,25079,6299,0
6630,11270,25312.28314,58,5.610058082999999,3,1,0,33421.28065,1,2,15.94986833,0,0,13,0,20821,28.98951725,9,0,971.2342375,0.020612403,1.733067935,0.643917659,0,0,91,47,20983,45411,0
14496,16840,20856.252809999998,58,13.91078412,6,8,1,220567.2054,2,2,12.57214522,2,0,32,0,7771,8.739934265,12,1,11260.08471,0.053716768,1.023262463,0.7117197909999999,0,0,121,19,344042,50378,0
17506,22768,10154.17885,59,11.07954834,1,33,1,116838.3775,2,33,15.47723123,2,1,10,1,10570,44.31607422,14,0,1990.8960949999998,0.011832565,7.170047707,0.523624173,0,0,57,34,83459,49902,0
29265,9756,13355.2025,59,9.209872104,1,10,1,59695.166079999995,2,2,29.55163773,1,0,10,0,3375,54.72942995,18,0,4867.064415999999,0.032009552000000004,6.428140572,1.119559769,0,0,22,2,193898,16112,0
31382,18190,4835.402505,59,6.5232694570000005,1,7,0,117735.3231,0,1,20.6977926,0,0,11,0,23213,19.71382284,14,1,725.8416111,0.006172779000000001,0.429261081,1.188145073,0,0,38,54,384954,28850,0
28930,30751,33316.91332,59,12.68297191,0,17,2,108347.7418,0,2,30.26921489,0,0,10,0,11228,35.28782935,23,0,3406.900887,0.074948745,3.288469492,1.15081806,0,0,47,51,197811,2001,1
10600,17691,9393.423515,59,9.663678336,1,19,0,70178.40709,2,1,19.46071628,0,0,16,0,11991,91.50673724,8,1,202.145895,0.023559483,3.2366116910000002,1.2399229459999999,0,0,52,1829,23208,18900,0
10708,6919,6996.723140000001,58,10.94882201,1,12,0,34993.367999999995,0,1,36.55050973,0,0,8,0,2530,44.52680853,27,0,10473.13573,0.08645837599999999,9.568041882000001,0.7976537909999999,0,0,110,45,210588,8102,0
14082,21577,25340.9876,58,8.002929673999999,1,7,0,70965.48697,1,67,11.575237199999998,1,0,35,0,6612,34.57735383,18,1,4111.943927,0.053057115999999994,3.9426568389999996,1.125048329,0,0,16,61,201384,25926,0
6222,6759,25321.77693,59,11.19567243,1,8,1,36841.802039999995,1,1,21.244812600000003,1,0,10,0,3316,40.08335479,26,1,2537.194149,0.046919468,4.186647359,0.714869158,0,0,147,63,68134,6638,0
16880,22667,10287.60097,59,10.06778971,1,0,0,104985.11,1,0,19.45255508,1,0,22,0,5003,64.71478142,19,0,1794.7220489999997,0.036023295,6.860428714,1.1114826420000001,0,0,82,49,324277,15427,0
19236,8828,19987.12514,58,12.15542834,6,3,0,143451.3495,1,1,15.60112467,0,0,11,0,3942,45.87774129,18,0,966.6610993999999,0.014439183000000001,1.900812636,0.891704633,0,0,144,32,381416,26520,0
20277,28915,22634.45382,59,9.249336476,5,16,0,61833.72942999999,2,2,28.97085856,0,2,15,0,11005,43.38955837,27,1,170.57761340000002,0.068838598,3.412335632,0.58187912,0,0,43,31,80402,3886,0
20120,8517,9619.456612,59,13.05797825,5,12,0,60026.09379,1,1,31.73260099,0,0,13,0,5507,88.49287132,17,0,408.3113935,0.004829922,3.78352503,1.245479273,0,0,25,61,196807,29371,0
16834,7690,10821.9425,59,10.21127433,0,16,0,156866.5155,2,1,25.78007403,0,0,13,0,12571,23.57166973,24,0,7761.485773,0.074300193,3.2115974880000002,0.68103513,0,0,52,539,97628,10490,0
13128,10088,10676.982390000001,59,16.7860163,0,22,1,122918.6763,1,2,28.74960255,0,0,11,0,1734,39.83583706,21,1,509.4537102,0.083617352,2.268057423,1.4707126,0,0,71,20,226250,13166,0
15603,21249,14219.62944,59,11.59365422,0,9,1,107710.2508,0,2,31.30428477,0,0,12,0,7022,54.31186585,17,1,9434.158536,0.050998805,0.9469607459999999,1.265762777,0,0,108,25,148056,56036,0
11954,21389,21623.15827,58,5.538105402999999,0,20,1,48079.2593,0,2,5.869679985,0,0,11,0,6028,43.06635643,13,1,277.4284017,0.036324772000000005,7.010632154,0.058851394,0,0,152,47,160330,7249,1
29017,21371,10333.702459999999,59,6.206938,6,14,0,86225.18858999999,1,1,16.867362699999997,0,0,11,0,6430,83.35193592,21,0,894.3299048,0.035970335,2.942973372,1.241258811,0,0,73,31,162977,43882,0
4515,10846,4522.355025,59,12.28692398,5,10,0,77890.75508999999,2,2,16.70394497,2,0,11,0,2176,88.82919622,22,1,3963.173153,0.033347255,0.754950143,1.274171626,0,0,138,638,33258,4898,0
3456,19638,22552.13902,59,6.515918321,1,9,1,66153.77445,2,1,25.28145322,0,0,10,0,20027,59.62952634,12,1,473.3993249,0.061510638,3.3682618939999998,1.095966985,0,0,119,54,291399,14128,0
7662,9871,9868.803023,58,12.63575248,1,7,1,29723.064510000004,0,16,16.78273444,0,0,18,0,901,67.30148088,46,0,385.2976015,0.009817378,6.381026342999999,0.878202222,0,0,61,54,243837,22034,0
10825,12534,13330.22656,59,12.35460245,0,19,0,200166.9353,0,2,12.30346907,1,0,11,0,3269,6.52416528,42,0,2678.895772,0.033324275,0.267112633,0.5536139,0,0,113,30,45517,17098,0
7899,32289,33073.86,59,7.750282728999999,0,18,0,60542.457160000005,2,2,27.31370164,0,0,13,0,11951,43.87876668,28,0,39.19701513,0.026864494,8.885602175,0.105521912,0,0,94,3,109872,3858,0
10974,12447,8693.775837000001,58,12.84787497,0,18,0,52097.78121,0,6,16.62709904,1,0,13,0,1649,54.45719906,11,1,4663.344158,0.075188935,1.971834511,1.053983981,0,0,64,9,440611,49319,0
8806,9865,16067.74936,58,10.49206875,3,5,0,47643.02677,1,3,22.84934854,0,2,15,0,21598,29.58247858,14,1,7593.5998,0.059358387,3.819319399,1.280620357,0,0,74,24,434072,53537,0
14653,15019,6613.027577000001,58,9.071473327,1,26,2,58137.321260000004,1,1,13.29367611,0,0,13,0,10121,92.36582231,31,0,2883.982866,0.045316163,3.7416928210000004,0.46888548,0,0,17,24,90933,27598,0
33931,8249,8848.910754999999,59,12.74284615,3,12,0,66331.06434,2,1,33.69992182,0,2,12,0,5047,64.41374038,8,1,36.70320676,0.07057023700000001,0.136957618,0.176437807,0,0,20,55,153931,4345,0
12351,7762,13059.469079999999,59,10.63678985,0,9,0,60173.81431,1,2,36.29113582,1,0,13,0,2650,63.81379497,19,1,2803.716311,0.01191713,1.25858243,0.613732095,0,0,48,54,225533,18074,0
19957,7662,8781.085879,59,13.34171938,1,15,0,159751.5951,0,1,24.97898659,0,0,10,0,7187,55.14785825,6,1,395.4532156,0.01903165,2.018522918,0.505376367,0,0,12,37,175325,5014,0
20906,21977,2839.4996300000003,58,8.596231462,0,14,0,33101.79845,2,1,34.04353901,0,0,33,0,6541,58.55420358,19,0,4284.416133,0.027193195,3.540032305,1.2063391079999999,0,0,143,43,27889,12430,0
8195,19176,16038.73412,59,10.58602153,3,9,0,54366.74485,1,1,36.48383055,0,0,12,0,4638,66.70846128,9,1,1933.9686629999999,0.026151332000000003,3.750306335,0.72757545,0,0,125,47,663425,23706,0
30961,12112,9810.300842,59,10.36447232,1,30,2,55526.85435,0,2,22.41226493,0,0,12,0,2777,48.00039804,18,0,4019.0887369999996,0.033898528,1.55816463,0.820132847,0,0,40,37,86770,10626,0
28974,21330,6303.041031000001,59,13.43820916,0,3,1,268653.6154,2,1,35.02976134,0,2,14,0,9206,83.0286535,22,0,1261.137015,0.089963957,1.905210448,1.215813453,0,0,42,3579,24862,10715,0
2315,11976,23610.62272,59,15.90808149,0,19,0,59837.4259,1,1,35.3306463,0,0,17,0,10843,32.29728586,12,1,248.5587639,0.045271157,4.70443139,1.285041438,0,0,128,30,40287,20401,1
19513,3911,11735.77203,58,14.51312657,3,7,0,52191.9845,0,1,35.47335536,0,0,14,0,6154,39.74697338,13,0,785.1754197,0.084877496,3.52553112,1.03658519,0,0,47,41,241142,28701,0
28641,10328,11318.50272,59,19.7860532,2,7,2,70210.17788999999,0,1,33.99821697,0,0,22,0,4573,67.04159865,49,1,1602.395268,0.035292925,1.024517737,0.451929596,0,0,72,39,354931,7927,0
33280,16858,17081.83448,59,9.9265556,0,8,0,51075.38204,1,36,23.13703575,0,0,12,0,379,36.64770272,19,0,951.2811967,0.035477337000000005,2.866088923,0.198015697,0,0,18,9,26564,7921,0
16724,8048,11700.420059999999,58,16.85730564,5,12,1,71721.18595,1,1,37.15434939,0,0,20,0,8569,15.37755745,16,0,2908.3114649999998,0.018019847,2.565262029,0.675056104,0,0,145,28,134434,15045,0
8329,21258,8910.297481,59,8.690313222999999,2,10,0,31341.13255,2,1,29.84054646,1,0,11,0,18612,67.56804455,24,1,2019.918618,0.06855107099999999,0.335328992,1.1149467,0,0,122,35,21128,17689,0
10158,22000,14467.016319999999,59,19.21423799,3,0,0,69229.1019,1,1,17.39170928,2,0,14,0,5998,31.03077145,19,1,7056.22351,6.54e-05,0.990880375,1.319944461,0,0,62,23,23602,41980,1
21150,7896,18248.08555,58,5.374138677,0,5,1,53737.02291,2,2,21.76507593,1,0,8,0,1439,73.98119327,18,0,5994.370086,0.050007138,5.355877961,1.1515974409999998,0,0,17,45,85690,13244,0
6215,6391,9066.423287,59,11.77366017,1,10,0,70548.41207,2,2,20.65884872,0,0,6,0,4523,25.70369255,10,1,1681.2096190000002,0.009500849,3.817655104,0.236543508,0,0,151,61,219204,16669,0
29705,23406,7482.6539379999995,59,15.10478936,1,22,1,57721.05286,0,1,16.61421236,0,0,11,0,199,47.33313169,22,0,339.1068807,0.042386111,1.434960557,0.580204186,0,0,72,29,73792,10675,0
4504,13750,11280.15184,59,16.44273047,0,5,0,111551.3923,1,2,18.54777492,0,0,22,0,5920,37.16493473,23,1,138.44410359999998,0.015876134,3.859549952,0.721896185,0,0,1,38,56609,22895,0
5669,11103,10114.34181,59,11.75190351,0,22,1,81553.56111000001,0,2,28.49505029,0,0,8,0,11401,70.61157651,7,1,230.66661040000002,0.018201349,0.453979199,1.17960524,0,0,132,34,39428,2318,0
22829,31451,6242.702859,59,13.89187181,0,14,1,52239.10129,0,3,13.87060864,0,0,13,0,8544,48.69775172,14,1,4301.596106,0.084488817,5.541718965,0.9825164120000001,0,0,73,31,147944,8339,0
15165,26121,14606.01683,59,17.07704314,5,12,0,68401.38229,0,1,21.01506303,1,0,13,0,1544,1.260665761,22,1,2491.6145420000003,0.017968283999999998,2.269473857,0.624762344,0,0,108,5,101075,35626,0
12162,11682,12638.59728,59,19.59163203,5,8,0,81562.80197,1,1,19.641966800000002,0,0,11,0,25074,1.157944948,19,0,3940.4835340000004,0.027048797000000003,7.946557407,0.420670867,0,0,78,28,40564,21849,0
10416,22051,12023.57235,59,15.08788157,3,19,1,47276.3337,1,14,38.04652236,0,0,23,0,11548,18.35978202,21,0,185.7774226,0.059160223,3.442991304,0.714534055,0,0,134,3822,205842,7241,0
27845,13307,11253.12317,59,13.56718693,3,15,1,89763.23581,1,2,20.4932826,0,0,18,0,18107,43.38792884,24,1,6287.126565,0.045665095999999995,4.986594911,1.026380336,0,0,24,22,157213,57506,0
13522,12609,9656.06659,59,10.08828318,1,0,0,153642.1995,1,1,39.12922112,0,0,9,0,15449,9.714813906,23,1,1254.9962480000002,0.047201976,1.72185116,0.405016469,0,0,34,49,239425,30673,0
27160,21389,12875.79262,58,14.67533816,0,11,1,44967.99231,2,3,24.63473879,0,0,13,0,9310,18.24668018,21,1,2899.9228789999997,0.050600009,1.7037921919999999,0.377908219,0,0,54,37,97783,26523,0
9303,11677,16649.113540000002,59,11.76256609,1,22,1,191216.6349,1,0,20.04534019,0,1,8,0,7759,14.15282198,22,1,9340.00122,0.06503336,0.6680200860000001,1.504601215,1,0,9,21,129929,42760,0
15989,33843,7132.080021,59,11.59939257,1,15,0,80218.16103999999,1,1,34.92883878,0,1,11,0,2914,10.69214491,20,1,9272.168133,0.023525627,6.816497885,0.727320011,0,0,140,31,216944,32599,0
21376,7053,9398.450299,59,5.575808674,3,19,0,140540.9254,1,6,18.51269392,0,0,23,0,2980,65.85069288,13,1,1646.3862960000001,0.01592136,5.157330323,0.545116698,0,0,144,51,8956,5129,0
4896,16290,6650.27967,59,16.254651000000003,6,8,1,71967.73727,1,2,17.11225307,0,0,16,0,7776,19.63078217,24,1,2487.852304,0.083522267,8.00018487,0.8263983970000001,0,0,27,36,299773,22241,0
33364,13232,15435.77816,58,16.06660119,6,28,1,46072.72067,1,1,14.99033277,0,0,19,0,8987,14.28178502,24,0,2763.741959,0.056018364,5.399510942999999,0.7844592490000001,0,0,120,36,104849,23434,0
8911,12053,33073.94122,59,11.78631855,0,6,1,69009.1279,2,2,30.32955446,1,0,23,0,2863,98.08195411,39,0,297.9147374,0.049019199000000006,3.187435345,0.6617768820000001,0,0,86,11,345334,10885,0
7861,21739,10466.69474,58,7.12778782,0,19,0,120609.0142,1,1,23.61953394,0,0,20,0,3856,55.69671025,15,0,1200.293664,0.073413498,2.552900325,0.58097651,0,0,125,52,461320,5512,1
13772,11100,7888.733169,59,9.826300256,0,10,0,230964.9965,1,1,19.12431778,0,0,15,0,4224,12.81896803,17,0,3132.418246,0.03099433,1.049406349,1.560149091,0,0,105,23,102449,8249,0
26948,13570,11987.062109999999,59,17.15624547,3,11,0,81890.79407999999,1,1,23.21124046,1,0,20,0,1614,26.199095899999996,39,1,305.3171857,0.047788658,4.016756124,1.302510912,0,0,85,42,80948,17566,0
14958,4883,10491.204240000001,58,10.88361636,0,14,0,61920.59072000001,2,2,34.95693591,2,0,17,0,5179,40.21187862,32,1,581.5462686000001,0.014735178,3.370042133,0.759368589,0,0,131,40,107455,51063,0
30069,15175,32578.04616,59,12.17148762,5,1,0,77298.9277,2,2,33.59187532,0,0,12,0,499,48.82525932,10,1,786.4249441000001,0.014491998999999998,1.578329375,0.6146571,0,0,33,37,290015,4807,0
15540,9642,4275.545975999999,59,12.26161934,0,19,1,75397.59943999999,2,2,20.50086347,1,0,24,0,1319,59.48134276,9,1,3659.66779,0.071871274,2.406373102,1.668973765,0,0,34,44,582498,3502,0
6857,5335,8757.641723,59,10.41086786,3,23,0,198735.4312,1,2,28.22639337,1,0,15,0,12690,56.04291802,14,0,2333.4083370000003,0.075039274,1.8958801090000001,1.195936785,0,0,56,17,29756,8997,0
9838,11322,5469.95584,58,11.72474022,1,12,1,95447.41005,1,1,18.62175146,0,2,17,0,4763,61.71372974,16,1,1085.139011,0.017260583,1.058304125,1.23366282,0,0,119,1213,28844,42992,0
14356,13348,26117.813290000002,58,7.67012003,0,5,1,40741.70045,1,1,15.12806927,0,0,10,0,3850,85.59817961,9,1,1773.7553309999998,0.003967497,1.4581291840000001,1.074112822,0,0,100,50,324735,49048,1
